Sample_ID_1	Sample_ID_2	Population_1	Population_2	Ind_1	Ind_2	CHRType	K	Value
KAZ14055	Crotone505	Chokpak	Crotone	Chokpak_07	Crotone_05	Allosome	K = 2	-0.044872
KAZ14003	Crotone505	Chokpak	Crotone	Chokpak_02	Crotone_05	Allosome	K = 5	-0.005535
KAZ14001	Crotone505	Chokpak	Crotone	Chokpak_01	Crotone_05	Autosomes	K = 2	-0.003311
KAZ14061	Crotone505	Chokpak	Crotone	Chokpak_10	Crotone_05	Autosomes	K = 7	-0.001889
KAZ14001	Crotone505	Chokpak	Crotone	Chokpak_01	Crotone_05	Allosome	K = 7	-0.010523
KAZ14059	Crotone505	Chokpak	Crotone	Chokpak_09	Crotone_05	Allosome	K = 4	-0.003277
KAZ14061	Crotone505	Chokpak	Crotone	Chokpak_10	Crotone_05	Allosome	K = 5	 0.013477
KAZ14003	Crotone505	Chokpak	Crotone	Chokpak_02	Crotone_05	Allosome	K = 3	-0.002304
KAZ14035	Crotone505	Chokpak	Crotone	Chokpak_04	Crotone_05	Allosome	K = 3	 0.006002
KAZ14054	Crotone505	Chokpak	Crotone	Chokpak_06	Crotone_05	Autosomes	K = 7	-0.002105
KAZ14053	Crotone505	Chokpak	Crotone	Chokpak_05	Crotone_05	Autosomes	K = 3	 0.004262
KAZ14055	Crotone505	Chokpak	Crotone	Chokpak_07	Crotone_05	Allosome	K = 5	-0.004702
KAZ14032	Crotone505	Chokpak	Crotone	Chokpak_03	Crotone_05	Autosomes	K = 4	 0.004487
KAZ14057	Crotone505	Chokpak	Crotone	Chokpak_08	Crotone_05	Autosomes	K = 3	 0.001690
KAZ14032	Crotone505	Chokpak	Crotone	Chokpak_03	Crotone_05	Allosome	K = 7	 0.034295
KAZ14032	Crotone505	Chokpak	Crotone	Chokpak_03	Crotone_05	Allosome	K = 2	 0.019132
KAZ14003	Crotone505	Chokpak	Crotone	Chokpak_02	Crotone_05	Autosomes	K = 3	 0.003657
KAZ14057	Crotone505	Chokpak	Crotone	Chokpak_08	Crotone_05	Allosome	K = 2	-0.005884
KAZ14035	Crotone505	Chokpak	Crotone	Chokpak_04	Crotone_05	Allosome	K = 7	-0.008536
KAZ14001	Crotone505	Chokpak	Crotone	Chokpak_01	Crotone_05	Autosomes	K = 3	 0.002442
KAZ14053	Crotone505	Chokpak	Crotone	Chokpak_05	Crotone_05	Autosomes	K = 2	-0.000911
KAZ14001	Crotone505	Chokpak	Crotone	Chokpak_01	Crotone_05	Allosome	K = 4	-0.011664
KAZ14003	Crotone505	Chokpak	Crotone	Chokpak_02	Crotone_05	Autosomes	K = 4	 0.003657
KAZ14032	Crotone505	Chokpak	Crotone	Chokpak_03	Crotone_05	Autosomes	K = 5	 0.004462
KAZ14001	Crotone505	Chokpak	Crotone	Chokpak_01	Crotone_05	Autosomes	K = 6	 0.001275
KAZ14001	Crotone505	Chokpak	Crotone	Chokpak_01	Crotone_05	Allosome	K = 5	-0.011440
KAZ14032	Crotone505	Chokpak	Crotone	Chokpak_03	Crotone_05	Autosomes	K = 2	-0.001197
KAZ14001	Crotone505	Chokpak	Crotone	Chokpak_01	Crotone_05	Autosomes	K = 5	 0.001401
KAZ14053	Crotone505	Chokpak	Crotone	Chokpak_05	Crotone_05	Autosomes	K = 7	 0.003087
KAZ14055	Crotone505	Chokpak	Crotone	Chokpak_07	Crotone_05	Autosomes	K = 5	-0.000207
KAZ14001	Crotone505	Chokpak	Crotone	Chokpak_01	Crotone_05	Autosomes	K = 7	 0.001017
KAZ14035	Crotone505	Chokpak	Crotone	Chokpak_04	Crotone_05	Allosome	K = 6	-0.019650
KAZ14054	Crotone505	Chokpak	Crotone	Chokpak_06	Crotone_05	Autosomes	K = 5	-0.002042
KAZ14057	Crotone505	Chokpak	Crotone	Chokpak_08	Crotone_05	Allosome	K = 5	 0.026228
KAZ14061	Crotone505	Chokpak	Crotone	Chokpak_10	Crotone_05	Allosome	K = 6	-0.001202
KAZ14055	Crotone505	Chokpak	Crotone	Chokpak_07	Crotone_05	Autosomes	K = 4	 0.001240
KAZ14053	Crotone505	Chokpak	Crotone	Chokpak_05	Crotone_05	Allosome	K = 7	 0.042055
KAZ14055	Crotone505	Chokpak	Crotone	Chokpak_07	Crotone_05	Allosome	K = 3	-0.005534
KAZ14061	Crotone505	Chokpak	Crotone	Chokpak_10	Crotone_05	Allosome	K = 3	 0.014126
KAZ14032	Crotone505	Chokpak	Crotone	Chokpak_03	Crotone_05	Allosome	K = 3	 0.043139
KAZ14035	Crotone505	Chokpak	Crotone	Chokpak_04	Crotone_05	Autosomes	K = 5	 0.002375
KAZ14061	Crotone505	Chokpak	Crotone	Chokpak_10	Crotone_05	Allosome	K = 7	 0.010225
KAZ14032	Crotone505	Chokpak	Crotone	Chokpak_03	Crotone_05	Autosomes	K = 3	 0.004487
KAZ14054	Crotone505	Chokpak	Crotone	Chokpak_06	Crotone_05	Allosome	K = 2	-0.046131
KAZ14055	Crotone505	Chokpak	Crotone	Chokpak_07	Crotone_05	Allosome	K = 4	-0.004780
KAZ14057	Crotone505	Chokpak	Crotone	Chokpak_08	Crotone_05	Autosomes	K = 4	 0.001690
KAZ14055	Crotone505	Chokpak	Crotone	Chokpak_07	Crotone_05	Autosomes	K = 6	-0.000270
KAZ14055	Crotone505	Chokpak	Crotone	Chokpak_07	Crotone_05	Allosome	K = 7	-0.025592
KAZ14001	Crotone505	Chokpak	Crotone	Chokpak_01	Crotone_05	Allosome	K = 6	-0.027924
KAZ14003	Crotone505	Chokpak	Crotone	Chokpak_02	Crotone_05	Autosomes	K = 6	 0.002599
KAZ14059	Crotone505	Chokpak	Crotone	Chokpak_09	Crotone_05	Autosomes	K = 6	-0.000681
KAZ14003	Crotone505	Chokpak	Crotone	Chokpak_02	Crotone_05	Allosome	K = 7	-0.013822
KAZ14059	Crotone505	Chokpak	Crotone	Chokpak_09	Crotone_05	Allosome	K = 2	-0.041345
KAZ14053	Crotone505	Chokpak	Crotone	Chokpak_05	Crotone_05	Allosome	K = 5	 0.048817
KAZ14059	Crotone505	Chokpak	Crotone	Chokpak_09	Crotone_05	Allosome	K = 6	-0.025511
KAZ14003	Crotone505	Chokpak	Crotone	Chokpak_02	Crotone_05	Autosomes	K = 7	 0.002031
KAZ14061	Crotone505	Chokpak	Crotone	Chokpak_10	Crotone_05	Allosome	K = 4	 0.014175
KAZ14054	Crotone505	Chokpak	Crotone	Chokpak_06	Crotone_05	Autosomes	K = 6	-0.002226
KAZ14003	Crotone505	Chokpak	Crotone	Chokpak_02	Crotone_05	Allosome	K = 2	-0.062113
KAZ14035	Crotone505	Chokpak	Crotone	Chokpak_04	Crotone_05	Allosome	K = 2	-0.040234
KAZ14055	Crotone505	Chokpak	Crotone	Chokpak_07	Crotone_05	Autosomes	K = 2	-0.003539
KAZ14003	Crotone505	Chokpak	Crotone	Chokpak_02	Crotone_05	Autosomes	K = 2	-0.001459
KAZ14032	Crotone505	Chokpak	Crotone	Chokpak_03	Crotone_05	Allosome	K = 4	 0.043625
KAZ14003	Crotone505	Chokpak	Crotone	Chokpak_02	Crotone_05	Allosome	K = 6	-0.024796
KAZ14057	Crotone505	Chokpak	Crotone	Chokpak_08	Crotone_05	Allosome	K = 4	 0.026142
KAZ14057	Crotone505	Chokpak	Crotone	Chokpak_08	Crotone_05	Autosomes	K = 5	 0.000972
KAZ14061	Crotone505	Chokpak	Crotone	Chokpak_10	Crotone_05	Autosomes	K = 3	 0.000501
KAZ14054	Crotone505	Chokpak	Crotone	Chokpak_06	Crotone_05	Autosomes	K = 2	-0.005951
KAZ14061	Crotone505	Chokpak	Crotone	Chokpak_10	Crotone_05	Autosomes	K = 4	 0.000501
KAZ14054	Crotone510	Chokpak	Crotone	Chokpak_06	Crotone_06	Allosome	K = 7	-0.008794
KAZ14035	Crotone510	Chokpak	Crotone	Chokpak_04	Crotone_06	Autosomes	K = 2	-0.005334
KAZ14001	Crotone510	Chokpak	Crotone	Chokpak_01	Crotone_06	Allosome	K = 3	 0.033050
KAZ14057	Crotone510	Chokpak	Crotone	Chokpak_08	Crotone_06	Allosome	K = 3	 0.027395
KAZ14053	Crotone510	Chokpak	Crotone	Chokpak_05	Crotone_06	Autosomes	K = 4	 0.001594
KAZ14059	Crotone510	Chokpak	Crotone	Chokpak_09	Crotone_06	Allosome	K = 5	 0.032439
KAZ14057	Crotone510	Chokpak	Crotone	Chokpak_08	Crotone_06	Autosomes	K = 7	 0.000772
KAZ14059	Crotone510	Chokpak	Crotone	Chokpak_09	Crotone_06	Allosome	K = 7	-0.001726
KAZ14061	Crotone510	Chokpak	Crotone	Chokpak_10	Crotone_06	Autosomes	K = 6	-0.001900
KAZ14032	Crotone510	Chokpak	Crotone	Chokpak_03	Crotone_06	Allosome	K = 2	-0.004207
KAZ14003	Crotone510	Chokpak	Crotone	Chokpak_02	Crotone_06	Allosome	K = 4	-0.003645
KAZ14057	Crotone510	Chokpak	Crotone	Chokpak_08	Crotone_06	Autosomes	K = 2	-0.005550
KAZ14053	Crotone510	Chokpak	Crotone	Chokpak_05	Crotone_06	Autosomes	K = 6	 0.000155
KAZ14053	Crotone510	Chokpak	Crotone	Chokpak_05	Crotone_06	Autosomes	K = 5	 0.000050
KAZ14054	Crotone510	Chokpak	Crotone	Chokpak_06	Crotone_06	Allosome	K = 3	 0.025627
KAZ14057	Crotone510	Chokpak	Crotone	Chokpak_08	Crotone_06	Allosome	K = 7	-0.010201
KAZ14061	Crotone510	Chokpak	Crotone	Chokpak_10	Crotone_06	Allosome	K = 6	 0.031065
KAZ14035	Crotone510	Chokpak	Crotone	Chokpak_04	Crotone_06	Allosome	K = 2	-0.015745
KAZ14053	Crotone510	Chokpak	Crotone	Chokpak_05	Crotone_06	Allosome	K = 6	 0.043173
KAZ14032	Crotone510	Chokpak	Crotone	Chokpak_03	Crotone_06	Allosome	K = 5	 0.025979
KAZ14003	Crotone510	Chokpak	Crotone	Chokpak_02	Crotone_06	Autosomes	K = 4	-0.002626
KAZ14001	Crotone510	Chokpak	Crotone	Chokpak_01	Crotone_06	Autosomes	K = 7	 0.002597
KAZ14001	Crotone510	Chokpak	Crotone	Chokpak_01	Crotone_06	Allosome	K = 7	 0.011636
KAZ14032	Crotone510	Chokpak	Crotone	Chokpak_03	Crotone_06	Autosomes	K = 6	 0.003323
KAZ14061	Crotone510	Chokpak	Crotone	Chokpak_10	Crotone_06	Allosome	K = 7	 0.017464
KAZ14035	Crotone510	Chokpak	Crotone	Chokpak_04	Crotone_06	Autosomes	K = 4	 0.000500
KAZ14035	Crotone510	Chokpak	Crotone	Chokpak_04	Crotone_06	Allosome	K = 3	 0.041598
KAZ14059	Crotone510	Chokpak	Crotone	Chokpak_09	Crotone_06	Autosomes	K = 7	-0.001086
KAZ14061	Crotone510	Chokpak	Crotone	Chokpak_10	Crotone_06	Allosome	K = 2	-0.002541
KAZ14055	Crotone510	Chokpak	Crotone	Chokpak_07	Crotone_06	Allosome	K = 6	-0.006913
KAZ14035	Crotone510	Chokpak	Crotone	Chokpak_04	Crotone_06	Allosome	K = 5	 0.042469
KAZ14053	Crotone510	Chokpak	Crotone	Chokpak_05	Crotone_06	Autosomes	K = 3	 0.001594
KAZ14003	Crotone510	Chokpak	Crotone	Chokpak_02	Crotone_06	Autosomes	K = 5	-0.003868
KAZ14059	Crotone510	Chokpak	Crotone	Chokpak_09	Crotone_06	Allosome	K = 4	 0.032249
KAZ14055	Crotone510	Chokpak	Crotone	Chokpak_07	Crotone_06	Autosomes	K = 3	 0.004538
KAZ14054	Crotone510	Chokpak	Crotone	Chokpak_06	Crotone_06	Autosomes	K = 3	 0.002279
KAZ14053	Crotone510	Chokpak	Crotone	Chokpak_05	Crotone_06	Allosome	K = 2	 0.009295
KAZ14054	Crotone510	Chokpak	Crotone	Chokpak_06	Crotone_06	Allosome	K = 4	 0.026289
KAZ14059	Crotone510	Chokpak	Crotone	Chokpak_09	Crotone_06	Autosomes	K = 5	-0.000510
KAZ14061	Crotone510	Chokpak	Crotone	Chokpak_10	Crotone_06	Autosomes	K = 2	-0.007109
KAZ14001	Crotone510	Chokpak	Crotone	Chokpak_01	Crotone_06	Allosome	K = 2	-0.001539
KAZ14057	Crotone510	Chokpak	Crotone	Chokpak_08	Crotone_06	Allosome	K = 4	 0.029031
KAZ14054	Crotone510	Chokpak	Crotone	Chokpak_06	Crotone_06	Autosomes	K = 6	 0.001109
KAZ14001	Crotone510	Chokpak	Crotone	Chokpak_01	Crotone_06	Allosome	K = 6	 0.017649
KAZ14003	Crotone510	Chokpak	Crotone	Chokpak_02	Crotone_06	Autosomes	K = 3	-0.002626
KAZ14053	Crotone510	Chokpak	Crotone	Chokpak_05	Crotone_06	Allosome	K = 4	 0.058145
KAZ14053	Crotone510	Chokpak	Crotone	Chokpak_05	Crotone_06	Autosomes	K = 7	 0.002481
KAZ14059	Crotone510	Chokpak	Crotone	Chokpak_09	Crotone_06	Autosomes	K = 4	-0.000584
KAZ14035	Crotone510	Chokpak	Crotone	Chokpak_04	Crotone_06	Autosomes	K = 7	 0.000746
KAZ14057	Crotone510	Chokpak	Crotone	Chokpak_08	Crotone_06	Autosomes	K = 6	-0.000746
KAZ14035	Crotone510	Chokpak	Crotone	Chokpak_04	Crotone_06	Autosomes	K = 6	 0.000045
KAZ14035	Crotone510	Chokpak	Crotone	Chokpak_04	Crotone_06	Allosome	K = 7	 0.003960
KAZ14057	Crotone510	Chokpak	Crotone	Chokpak_08	Crotone_06	Autosomes	K = 3	 0.000164
KAZ14061	Crotone510	Chokpak	Crotone	Chokpak_10	Crotone_06	Allosome	K = 5	 0.049691
KAZ14053	Crotone510	Chokpak	Crotone	Chokpak_05	Crotone_06	Autosomes	K = 2	-0.004319
KAZ14035	Crotone510	Chokpak	Crotone	Chokpak_04	Crotone_06	Autosomes	K = 5	-0.000103
KAZ14003	Crotone510	Chokpak	Crotone	Chokpak_02	Crotone_06	Allosome	K = 5	-0.003546
KAZ14035	Crotone510	Chokpak	Crotone	Chokpak_04	Crotone_06	Allosome	K = 6	 0.016077
KAZ14061	Crotone510	Chokpak	Crotone	Chokpak_10	Crotone_06	Autosomes	K = 5	-0.001754
KAZ14061	Crotone510	Chokpak	Crotone	Chokpak_10	Crotone_06	Autosomes	K = 7	 0.001107
KAZ14057	Crotone510	Chokpak	Crotone	Chokpak_08	Crotone_06	Allosome	K = 2	-0.008511
KAZ14061	Crotone510	Chokpak	Crotone	Chokpak_10	Crotone_06	Allosome	K = 3	 0.049716
KAZ14003	Crotone510	Chokpak	Crotone	Chokpak_02	Crotone_06	Allosome	K = 3	-0.003844
KAZ14035	Crotone510	Chokpak	Crotone	Chokpak_04	Crotone_06	Allosome	K = 4	 0.042579
KAZ14032	Crotone510	Chokpak	Crotone	Chokpak_03	Crotone_06	Autosomes	K = 7	 0.003303
KAZ14054	Crotone510	Chokpak	Crotone	Chokpak_06	Crotone_06	Autosomes	K = 4	 0.002279
KAZ14003	Crotone510	Chokpak	Crotone	Chokpak_02	Crotone_06	Allosome	K = 6	-0.031375
KAZ14035	Crotone510	Chokpak	Crotone	Chokpak_04	Crotone_06	Autosomes	K = 3	 0.000500
KAZ14032	Crotone510	Chokpak	Crotone	Chokpak_03	Crotone_06	Allosome	K = 7	-0.002076
KAZ14001	Crotone510	Chokpak	Crotone	Chokpak_01	Crotone_06	Autosomes	K = 2	-0.004951
KAZ14032	Crotone510	Chokpak	Crotone	Chokpak_03	Crotone_06	Autosomes	K = 2	-0.003162
KAZ14055	Crotone510	Chokpak	Crotone	Chokpak_07	Crotone_06	Allosome	K = 5	 0.021773
KAZ14055	Crotone510	Chokpak	Crotone	Chokpak_07	Crotone_06	Allosome	K = 2	-0.026122
KAZ14059	Crotone510	Chokpak	Crotone	Chokpak_09	Crotone_06	Allosome	K = 3	 0.029782
KAZ14032	Crotone510	Chokpak	Crotone	Chokpak_03	Crotone_06	Autosomes	K = 5	 0.003350
KAZ14054	Crotone510	Chokpak	Crotone	Chokpak_06	Crotone_06	Autosomes	K = 7	 0.002910
KAZ14032	Crotone510	Chokpak	Crotone	Chokpak_03	Crotone_06	Allosome	K = 6	-0.000177
KAZ14059	Crotone510	Chokpak	Crotone	Chokpak_09	Crotone_06	Autosomes	K = 3	-0.000584
KAZ14057	Crotone510	Chokpak	Crotone	Chokpak_08	Crotone_06	Allosome	K = 5	 0.029709
KAZ14053	Crotone510	Chokpak	Crotone	Chokpak_05	Crotone_06	Allosome	K = 3	 0.058290
KAZ14032	Crotone510	Chokpak	Crotone	Chokpak_03	Crotone_06	Autosomes	K = 4	 0.003490
KAZ14055	Crotone510	Chokpak	Crotone	Chokpak_07	Crotone_06	Autosomes	K = 5	 0.003133
KAZ14059	Crotone510	Chokpak	Crotone	Chokpak_09	Crotone_06	Autosomes	K = 6	-0.000288
KAZ14057	Crotone510	Chokpak	Crotone	Chokpak_08	Crotone_06	Autosomes	K = 4	 0.000164
KAZ14053	Crotone510	Chokpak	Crotone	Chokpak_05	Crotone_06	Allosome	K = 7	 0.041619
KAZ14055	Crotone510	Chokpak	Crotone	Chokpak_07	Crotone_06	Allosome	K = 3	 0.019611
KAZ14059	Crotone510	Chokpak	Crotone	Chokpak_09	Crotone_06	Autosomes	K = 2	-0.005658
KAZ14001	Crotone510	Chokpak	Crotone	Chokpak_01	Crotone_06	Allosome	K = 4	 0.033044
KAZ14001	Crotone510	Chokpak	Crotone	Chokpak_01	Crotone_06	Autosomes	K = 6	 0.000399
KAZ14054	Crotone510	Chokpak	Crotone	Chokpak_06	Crotone_06	Allosome	K = 2	-0.016574
KAZ14001	Crotone510	Chokpak	Crotone	Chokpak_01	Crotone_06	Autosomes	K = 3	 0.001683
KAZ14054	Crotone510	Chokpak	Crotone	Chokpak_06	Crotone_06	Allosome	K = 6	 0.004240
KAZ14055	Crotone510	Chokpak	Crotone	Chokpak_07	Crotone_06	Autosomes	K = 6	 0.003085
KAZ14032	Crotone510	Chokpak	Crotone	Chokpak_03	Crotone_06	Autosomes	K = 3	 0.003490
KAZ14055	Crotone510	Chokpak	Crotone	Chokpak_07	Crotone_06	Allosome	K = 7	-0.018543
KAZ14061	Crotone510	Chokpak	Crotone	Chokpak_10	Crotone_06	Autosomes	K = 4	-0.000284
KAZ14057	Crotone510	Chokpak	Crotone	Chokpak_08	Crotone_06	Allosome	K = 6	-0.004389
KAZ14001	Crotone510	Chokpak	Crotone	Chokpak_01	Crotone_06	Autosomes	K = 4	 0.001683
KAZ14054	Crotone510	Chokpak	Crotone	Chokpak_06	Crotone_06	Allosome	K = 5	 0.026660
KAZ14003	Crotone510	Chokpak	Crotone	Chokpak_02	Crotone_06	Autosomes	K = 7	-0.001658
KAZ14003	Crotone510	Chokpak	Crotone	Chokpak_02	Crotone_06	Autosomes	K = 2	-0.008387
KAZ14055	Crotone510	Chokpak	Crotone	Chokpak_07	Crotone_06	Autosomes	K = 2	-0.001156
KAZ14054	Crotone510	Chokpak	Crotone	Chokpak_06	Crotone_06	Autosomes	K = 5	 0.001283
KAZ14003	Crotone510	Chokpak	Crotone	Chokpak_02	Crotone_06	Autosomes	K = 6	-0.003867
KAZ14032	Crotone510	Chokpak	Crotone	Chokpak_03	Crotone_06	Allosome	K = 4	 0.025688
KAZ14059	Crotone510	Chokpak	Crotone	Chokpak_09	Crotone_06	Allosome	K = 2	-0.008267
KAZ14001	Crotone510	Chokpak	Crotone	Chokpak_01	Crotone_06	Autosomes	K = 5	 0.000511
KAZ14053	Crotone510	Chokpak	Crotone	Chokpak_05	Crotone_06	Allosome	K = 5	 0.059003
KAZ14003	Crotone510	Chokpak	Crotone	Chokpak_02	Crotone_06	Allosome	K = 2	-0.063833
KAZ14003	Crotone510	Chokpak	Crotone	Chokpak_02	Crotone_06	Allosome	K = 7	-0.040513
KAZ14059	Crotone510	Chokpak	Crotone	Chokpak_09	Crotone_06	Allosome	K = 6	 0.007306
KAZ14061	Crotone510	Chokpak	Crotone	Chokpak_10	Crotone_06	Autosomes	K = 3	-0.000284
KAZ14001	Crotone510	Chokpak	Crotone	Chokpak_01	Crotone_06	Allosome	K = 5	 0.032717
KAZ14054	Crotone510	Chokpak	Crotone	Chokpak_06	Crotone_06	Autosomes	K = 2	-0.003636
KAZ14055	Crotone510	Chokpak	Crotone	Chokpak_07	Crotone_06	Allosome	K = 4	 0.020905
KAZ14055	Crotone510	Chokpak	Crotone	Chokpak_07	Crotone_06	Autosomes	K = 7	 0.005347
KAZ14055	Crotone510	Chokpak	Crotone	Chokpak_07	Crotone_06	Autosomes	K = 4	 0.004537
KAZ14057	Crotone510	Chokpak	Crotone	Chokpak_08	Crotone_06	Autosomes	K = 5	-0.000612
KAZ14061	Crotone510	Chokpak	Crotone	Chokpak_10	Crotone_06	Allosome	K = 4	 0.049798
KAZ14032	Crotone510	Chokpak	Crotone	Chokpak_03	Crotone_06	Allosome	K = 3	 0.024740
KAZ14035	Crotone512	Chokpak	Crotone	Chokpak_04	Crotone_07	Autosomes	K = 2	-0.005902
KAZ14001	Crotone512	Chokpak	Crotone	Chokpak_01	Crotone_07	Allosome	K = 3	 0.002322
KAZ14054	Crotone512	Chokpak	Crotone	Chokpak_06	Crotone_07	Autosomes	K = 3	 0.000248
KAZ14061	Crotone512	Chokpak	Crotone	Chokpak_10	Crotone_07	Allosome	K = 7	-0.026798
KAZ14054	Crotone512	Chokpak	Crotone	Chokpak_06	Crotone_07	Allosome	K = 3	 0.032310
KAZ14035	Crotone512	Chokpak	Crotone	Chokpak_04	Crotone_07	Autosomes	K = 7	-0.001350
KAZ14054	Crotone512	Chokpak	Crotone	Chokpak_06	Crotone_07	Allosome	K = 7	 0.006994
KAZ14061	Crotone512	Chokpak	Crotone	Chokpak_10	Crotone_07	Autosomes	K = 5	 0.003180
KAZ14061	Crotone512	Chokpak	Crotone	Chokpak_10	Crotone_07	Autosomes	K = 6	 0.003057
KAZ14059	Crotone512	Chokpak	Crotone	Chokpak_09	Crotone_07	Allosome	K = 7	-0.041838
KAZ14032	Crotone512	Chokpak	Crotone	Chokpak_03	Crotone_07	Autosomes	K = 6	-0.000905
KAZ14057	Crotone512	Chokpak	Crotone	Chokpak_08	Crotone_07	Autosomes	K = 7	-0.002274
KAZ14053	Crotone512	Chokpak	Crotone	Chokpak_05	Crotone_07	Autosomes	K = 6	-0.001212
KAZ14001	Crotone512	Chokpak	Crotone	Chokpak_01	Crotone_07	Allosome	K = 7	-0.013183
KAZ14053	Crotone512	Chokpak	Crotone	Chokpak_05	Crotone_07	Autosomes	K = 5	-0.001329
KAZ14003	Crotone512	Chokpak	Crotone	Chokpak_02	Crotone_07	Allosome	K = 5	 0.051678
KAZ14057	Crotone512	Chokpak	Crotone	Chokpak_08	Crotone_07	Allosome	K = 3	 0.016558
KAZ14035	Crotone512	Chokpak	Crotone	Chokpak_04	Crotone_07	Allosome	K = 5	 0.052298
KAZ14057	Crotone512	Chokpak	Crotone	Chokpak_08	Crotone_07	Autosomes	K = 6	-0.002061
KAZ14057	Crotone512	Chokpak	Crotone	Chokpak_08	Crotone_07	Allosome	K = 7	-0.015590
KAZ14055	Crotone512	Chokpak	Crotone	Chokpak_07	Crotone_07	Autosomes	K = 5	 0.001256
KAZ14053	Crotone512	Chokpak	Crotone	Chokpak_05	Crotone_07	Autosomes	K = 4	 0.000122
KAZ14059	Crotone512	Chokpak	Crotone	Chokpak_09	Crotone_07	Allosome	K = 5	-0.014071
KAZ14054	Crotone512	Chokpak	Crotone	Chokpak_06	Crotone_07	Allosome	K = 4	 0.032301
KAZ14061	Crotone512	Chokpak	Crotone	Chokpak_10	Crotone_07	Allosome	K = 6	-0.024821
KAZ14055	Crotone512	Chokpak	Crotone	Chokpak_07	Crotone_07	Autosomes	K = 4	 0.002739
KAZ14003	Crotone512	Chokpak	Crotone	Chokpak_02	Crotone_07	Autosomes	K = 2	-0.006490
KAZ14061	Crotone512	Chokpak	Crotone	Chokpak_10	Crotone_07	Allosome	K = 2	-0.038808
KAZ14001	Crotone512	Chokpak	Crotone	Chokpak_01	Crotone_07	Autosomes	K = 7	 0.001120
KAZ14035	Crotone512	Chokpak	Crotone	Chokpak_04	Crotone_07	Allosome	K = 6	 0.023682
KAZ14053	Crotone512	Chokpak	Crotone	Chokpak_05	Crotone_07	Allosome	K = 7	-0.009340
KAZ14053	Crotone512	Chokpak	Crotone	Chokpak_05	Crotone_07	Allosome	K = 2	-0.036855
KAZ14003	Crotone512	Chokpak	Crotone	Chokpak_02	Crotone_07	Allosome	K = 4	 0.052882
KAZ14053	Crotone512	Chokpak	Crotone	Chokpak_05	Crotone_07	Allosome	K = 6	-0.014062
KAZ14059	Crotone512	Chokpak	Crotone	Chokpak_09	Crotone_07	Autosomes	K = 4	-0.001360
KAZ14055	Crotone512	Chokpak	Crotone	Chokpak_07	Crotone_07	Allosome	K = 4	 0.073505
KAZ14053	Crotone512	Chokpak	Crotone	Chokpak_05	Crotone_07	Allosome	K = 3	 0.001737
KAZ14059	Crotone512	Chokpak	Crotone	Chokpak_09	Crotone_07	Autosomes	K = 5	-0.001278
KAZ14035	Crotone512	Chokpak	Crotone	Chokpak_04	Crotone_07	Autosomes	K = 4	-0.000780
KAZ14035	Crotone512	Chokpak	Crotone	Chokpak_04	Crotone_07	Allosome	K = 7	 0.024698
KAZ14035	Crotone512	Chokpak	Crotone	Chokpak_04	Crotone_07	Allosome	K = 2	-0.004027
KAZ14053	Crotone512	Chokpak	Crotone	Chokpak_05	Crotone_07	Autosomes	K = 7	-0.001218
KAZ14032	Crotone512	Chokpak	Crotone	Chokpak_03	Crotone_07	Allosome	K = 7	-0.008110
KAZ14057	Crotone512	Chokpak	Crotone	Chokpak_08	Crotone_07	Autosomes	K = 2	-0.006135
KAZ14001	Crotone512	Chokpak	Crotone	Chokpak_01	Crotone_07	Autosomes	K = 2	-0.003426
KAZ14061	Crotone512	Chokpak	Crotone	Chokpak_10	Crotone_07	Autosomes	K = 7	 0.002309
KAZ14059	Crotone512	Chokpak	Crotone	Chokpak_09	Crotone_07	Autosomes	K = 3	-0.001360
KAZ14059	Crotone512	Chokpak	Crotone	Chokpak_09	Crotone_07	Allosome	K = 4	-0.013771
KAZ14032	Crotone512	Chokpak	Crotone	Chokpak_03	Crotone_07	Allosome	K = 5	 0.014797
KAZ14053	Crotone512	Chokpak	Crotone	Chokpak_05	Crotone_07	Autosomes	K = 2	-0.005140
KAZ14055	Crotone512	Chokpak	Crotone	Chokpak_07	Crotone_07	Allosome	K = 6	 0.045210
KAZ14054	Crotone512	Chokpak	Crotone	Chokpak_06	Crotone_07	Autosomes	K = 7	-0.000796
KAZ14057	Crotone512	Chokpak	Crotone	Chokpak_08	Crotone_07	Allosome	K = 2	-0.016404
KAZ14032	Crotone512	Chokpak	Crotone	Chokpak_03	Crotone_07	Autosomes	K = 4	-0.000566
KAZ14001	Crotone512	Chokpak	Crotone	Chokpak_01	Crotone_07	Allosome	K = 2	-0.026322
KAZ14059	Crotone512	Chokpak	Crotone	Chokpak_09	Crotone_07	Allosome	K = 3	-0.016177
KAZ14059	Crotone512	Chokpak	Crotone	Chokpak_09	Crotone_07	Autosomes	K = 7	-0.000682
KAZ14057	Crotone512	Chokpak	Crotone	Chokpak_08	Crotone_07	Autosomes	K = 3	-0.001072
KAZ14055	Crotone512	Chokpak	Crotone	Chokpak_07	Crotone_07	Allosome	K = 5	 0.074071
KAZ14057	Crotone512	Chokpak	Crotone	Chokpak_08	Crotone_07	Allosome	K = 4	 0.018307
KAZ14055	Crotone512	Chokpak	Crotone	Chokpak_07	Crotone_07	Allosome	K = 7	 0.041513
KAZ14035	Crotone512	Chokpak	Crotone	Chokpak_04	Crotone_07	Autosomes	K = 5	-0.001515
